gesture,ppl
63,1.0696381342523036
72,1.4689171223781323
20,1042.5518107518783
72,47.190314990078114
63,21.34106567476216
56,19.805067390828405
48,1.4933845947328028
63,1.0696381342523036
63,1.1691880286024412
72,1.4502363061441415
63,1.2273487997683248
63,6.990723193351619
0,1.006992101792592
63,1.0696381342523036
63,1.0696381342523036
56,1.2949907937512637
63,1.1782498382938529
20,1.6252767944926416
64,1.2375565828742097
64,1.2365306543814827
63,1.066464541232168
72,1.4433894214669625
20,1.937652075447969
72,1.8573107313795696
63,1.427454229489379
56,1.4617910410379362
48,1.440296551563923
63,1.066464541232168
63,1.1582174378586618
63,5.9067801787597025
63,1.2229375754366874
56,12.529856531565544
0,1.0069334508635814
63,1.066464541232168
63,1.066464541232168
56,1.2873837833859774
63,1.1744027111590727
56,10.523754893948928
64,1.2355217961071259
64,1.2294514106668732
63,1.0645838937780996
72,1.4250013997644466
20,1.8773525136450038
72,1.750739601656594
63,1.4124766637546289
56,1.442462802569249
48,1.4029140688581938
63,1.0645838937780996
63,1.1495640283307897
63,1.2719985255500288
63,1.2192395878174092
56,1.3220007564985918
0,1.0068852899865197
63,1.0645838937780996
63,1.0645838937780996
56,1.2796294673041821
63,1.1714837631609631
56,1.3408898235671625
63,16.406267890191806
64,1.2256770150798213
63,1.063066007625913
72,1.4127844544505566
20,1.851950869147693
72,1.6781729618749972
36,31.038573330375367
56,1.4277394984202005
48,1.382835014967629
63,1.063066007625913
63,1.1432800382534116
63,1.263671283940847
72,22.48758096276512
56,1.312274112884283
0,1.006882309869098
63,1.063066007625913
63,1.063066007625913
56,1.2720899641628856
63,1.168095832377761
40,498.1557128054539
63,1.3074749892528466
64,1.2246315543637598
63,1.0614273566763837
72,1.4040310519365269
20,1.810986154902544
72,1.623882987467901
63,3.939843793042357
72,56.55555809065858
48,1.3801282458810638
63,1.0614273566763837
63,1.1360802728929043
63,1.2556596953090942
72,1.8201186459613599
56,1.304354441956026
0,1.0069137811232651
63,1.0614273566763837
63,1.0614273566763837
56,1.266050453112288
63,1.1637492234141371
56,7.116033572694426
63,1.3005466289056222
64,1.2241119127975966
63,1.0595779410120982
72,1.3959408919098917
20,1.7433948809843771
72,1.5829120896911975
63,1.3754964967484518
63,5.883809340128342
48,1.3801225286801637
63,1.0595779410120982
63,1.1283149765099458
63,1.2477357312131168
63,3.5187162384709647
56,1.3002241914238273
0,1.0069241523503736
63,1.0595779410120982
63,1.0595779410120982
56,1.2627803097743955
63,1.1591551245674114
56,1.3393621620745002
56,17.385982067706195
64,1.2224258113635462
63,1.0575983514009843
72,1.3871133354597045
20,1.691844613230275
72,1.5489342054428679
63,1.367892731271501
63,1.3345357218502987
48,1.377354281734647
63,1.0575983514009843
63,1.1207586548686341
63,1.2408207748124074
36,39.48370525176861
56,1.2997293356920891
0,1.0068715808630067
63,1.0575983514009843
63,1.0575983514009843
63,14.727947167204547
63,1.1547296082735177
64,19.273349884041632
63,8.072202355435536
64,1.2202593162883337
63,1.0553939359180393
72,1.377849003255001
16,14.676545666061592
72,1.515333784954683
63,1.3600716427874036
63,1.3237643140758624
48,1.3698244227906615
63,1.0553939359180393
63,1.1143475791749051
63,1.2354338144594412
72,36.7600830117865
56,1.2990803774223272
0,1.0067542791139479
63,1.0553939359180393
63,1.0553939359180393
63,1.5457762664326649
63,1.1507619592829184
56,4.53740691706034
63,1.30931937083463
64,1.2194035113045296
63,1.0527161351840357
72,1.369081954797155
20,3.2281465215182954
63,5.121904411303166
63,1.3536434258465495
63,1.314239628132038
48,1.3551244537646325
63,1.0527161351840357
63,1.108683825347598
63,1.2300795344000603
72,1.6773266476654947
56,1.2958955924210478
0,1.0066270826022712
63,1.0527161351840357
63,1.0527161351840357
63,1.5278062658971903
63,1.145664813127329
56,1.3417831835582819
63,1.3023139353264812
56,16.549599691090595
63,1.0492866028822165
72,1.36113001386725
20,1.714095700165106
63,1.207970150458862
63,1.3474818605871897
63,1.3044090204972563
48,1.340412726630847
63,1.0492866028822165
63,1.1027464886301823
63,1.2222009973314187
72,1.6138760949914526
56,1.2903360145446672
0,1.0065581800503471
63,1.0492866028822165
63,1.0492866028822165
63,1.5079635597265364
63,1.1397016084387346
56,1.3363493751877284
72,16.91073000223432
63,11.479110090400242
63,1.0455807459961117
72,1.3539841141768916
20,1.7301187664451643
63,1.1942902835778313
63,1.3403901964797094
63,1.2931507951721775
48,1.3355137220507691
63,1.0455807459961117
63,1.0956158665615046
63,1.2106700007563238
63,4.363170665371888
56,1.2840254166877414
0,1.0065616368307198
63,1.0455807459961117
63,1.0455807459961117
56,6.053203609421546
63,1.1319174798900487
56,1.3342169454621389
72,1.5621720581096963
63,1.3775796967028073
63,1.042405367487481
63,7.448081666628271
20,1.7121635658062697
56,21.438004995621586
63,1.3317489691731261
72,17.898206937285938
48,1.3335320884014419
63,1.042405367487481
63,1.0886244779889673
63,1.199890489345384
63,1.2366465393066077
32,53.79287583063914
0,1.0065953732868564
63,1.042405367487481
63,1.042405367487481
63,11.061327532972808
63,1.123326663468204
56,1.3322705081377222
72,1.5126315369329477
72,15.89856596472374
63,1.0406720635465572
64,25.199881798491788
20,1.684104412015645
64,10.791936123987126
0,500.03271142615563
72,1.5443536131448055
48,1.3311442032491625
63,1.0406720635465572
63,1.0831747054662588
63,1.1927976616069842
63,1.2302498832919897
56,2.8911658032951255
0,1.0066071751028585
63,1.0406720635465572
63,1.0406720635465572
63,1.4647960866145968
63,1.1166074268088473
56,1.325932632328489
72,1.4763852486151638
72,1.4230706537730538
63,1.0399001833243884
64,1.3462035526588085
20,1.6693049838392802
64,1.3883049533395933
0,1.1030422422117236
72,1.5091692193161383
48,1.3297099901984917
63,1.0399001833243884
63,1.0804126286832618
42,236.9716065816975
63,1.2258857539675558
56,1.2953938136186143
0,1.0065686704194083
63,1.0399001833243884
63,1.0399001833243884
63,1.4546204989402716
63,1.1128109683281602
56,1.3163693947483122
64,10.00356292789818
72,1.4057044867076087
63,1.0396342294268237
64,1.3320666398196999
20,1.6664748671496858
64,1.3627019969970566
0,1.097915173617374
72,1.4848141749306127
48,1.326404219554033
63,1.0396342294268237
63,1.078439358147886
42,1.8098731710227567
63,1.221666567514872
56,1.2936105688501396
0,1.0065209867820175
63,1.0396342294268237
63,1.0396342294268237
63,1.4481594548193517
63,1.1116607187686984
56,1.3066426332846295
64,1.267167337509739
72,1.395866758614593
63,1.0395418406920507
64,1.3208291648440311
20,1.6708752085557517
64,1.3455575752193414
0,1.0952637234750948
72,1.470511781730631
72,14.60721310858875
63,1.0395418406920507
63,1.078658101046497
63,4.467448098388137
63,1.2162758206182616
56,1.2876410600032284
0,1.0065256358068118
63,1.0395418406920507
63,1.0395418406920507
63,1.4410036863764881
63,1.1124293784139083
64,17.400769926447335
63,15.510416364688991
72,1.391603948849931
63,1.0399035226574653
64,1.3148833451633828
20,1.6763670482809465
64,1.3361290741743126
82,68.9965149907416
64,11.569158416484797
72,1.7772321968615836
63,1.0399035226574653
63,1.0797364722438958
72,27.417102615609345
63,1.2092118270722834
56,1.2806019787263327
0,1.006608009456832
63,1.0399035226574653
63,1.0399035226574653
63,1.4295780732819712
63,1.1141257325790765
56,3.9782459925566482
63,1.2958147618206421
72,1.3879014430521934
63,1.0410960902253787
64,1.3131980709176818
56,10.205154178506804
64,1.3303444344101079
63,1.8909167695695033
64,1.4073046299977539
63,13.853773938325762
63,1.0410960902253787
63,1.0813728532267677
72,1.5828596325648954
63,1.2025432517511632
56,1.2774790559361096
0,1.0067189931363678
9,13730.8446684319
63,1.0410960902253787
42,101.2677309168714
63,1.1168382134414028
56,1.3183804912548769
63,1.2930629294725
72,1.3825632505476209
63,1.0433684573844877
56,15.4186978828253
56,1.3125615159332076
64,1.3241069136129626
63,1.3184838301098103
64,1.395195619661471
63,1.605431895894289
63,1.0433684573844877
63,1.0840007067827215
72,1.5654542325876608
63,1.1985944600754899
64,12.98769066599068
0,1.0068050624517288
9,1.3927369138147456
63,1.0433684573844877
63,3.2612301419075567
63,1.1210769384403936
56,1.3162351928001732
63,1.2908568389167558
32,950.5614433619313
63,1.046401857569979
56,1.3928051111477553
56,1.3100320056998662
64,1.3152486147901965
63,1.314053791991857
64,1.3786162344339576
72,13.054072336490437
63,1.046401857569979
63,1.087725879190862
63,5.324382606681566
63,1.1976046499700541
64,1.6168448838125866
0,1.006809234579802
18,80.72427790568425
63,1.046401857569979
63,1.4477080008195424
56,28.022207535440888
56,1.3126119392064022
64,15.567625687533896
32,1.66917832726965
63,1.0496350529163645
56,1.386535657801232
63,15.98879265361226
64,1.3056165131015176
63,1.3114403432557558
64,1.360786432517179
72,1.6269750597377373
63,1.0496350529163645
63,1.092011805501713
63,1.2163867984557515
63,1.1979666868585512
64,1.5819741620884784
0,1.0067459343929452
36,30.365575263622706
63,1.0496350529163645
63,1.4394797214669766
63,3.6754135748944092
56,1.3087362184465734
64,1.2669550242310408
36,24.494956877769493
63,1.0527619138707058
56,1.3818882532560395
63,1.560657755620041
64,1.2985984187600534
64,16.27910949757376
63,13.944525768807221
72,1.5843013734784428
63,1.0527619138707058
56,34.866103205794765
63,1.2147166773468407
63,1.1973551573851005
63,17.84020657127228
0,1.0066757200557743
9,10.24338877266243
63,1.0527619138707058
63,1.4338973786005573
63,1.1453769174059547
56,1.3062455734606504
0,475.2791343578101
36,1.7698796088613746
63,1.0550724271395935
56,1.3805688706331665
42,31.606233338040852
64,1.2950177324571734
64,1.2482796865527113
56,13.744501419254856
64,11.188830887236564
63,1.0550724271395935
56,1.7516066701226993
63,1.2118535051900368
25,5026.269214050178
63,1.5009248246211617
0,1.0066682099210331
9,1.3078386685858425
63,1.0550724271395935
72,24.39186971552886
63,1.144272333237477
64,15.62748628670724
56,87.0370479154061
36,1.7560628580923503
63,1.055840850606165
56,1.3820293962468762
56,8.421296282113342
64,1.293962486282814
64,1.247086159467858
64,8.315320772601376
64,1.3715903794533812
63,1.055840850606165
63,3.180897474235391
63,1.2065924486034512
64,9.152867523047373
63,1.4954990281752496
0,1.0066989661553205
9,1.3150629887045953
63,1.055840850606165
72,1.6574264538616348
63,1.141334644985954
64,1.7702829547270424
64,7.914816847904367
36,1.7351874592564436
63,1.0558478833944425
56,1.383385300556208
63,14.841375589392763
64,1.2930485169847403
64,1.2460558402880548
64,1.375974886127415
64,1.3790891328137485
63,1.0558478833944425
63,1.1262667199374345
63,1.2030905417978157
63,11.745323956049376
64,17.054077133498534
0,1.0067127943444585
36,9.427787104795986
63,1.0558478833944425
56,16.54621065431747
63,1.1406986674953838
64,1.238636610219961
64,1.238636610219961
56,58.1748816214448
63,1.1406986674953838
63,14.60816041493512
63,1.1406986674953838
72,25.940241241370888
64,1.238636610219961
56,14.311087465044565
64,1.238636610219961
63,1.1406986674953838
63,1.1406986674953838
56,25.169192998939533
63,1.1406986674953838
64,1.238636610219961
0,1.0076363088533207
36,1.6866346935785836
63,1.1406986674953838
64,16.279493745081915
63,1.1391007937778075
56,14.286412494734584
63,18.65248045325571
63,10.015977578381813
63,1.1391007937778075
63,1.394120440914869
56,25.839621153453546
72,1.427508215611725
64,1.239873171434425
56,1.40329672523601
64,1.239873171434425
63,1.1391007937778075
63,1.1391007937778075
56,1.352985007484669
64,33.15582963259253
64,1.239873171434425
0,1.007544756064141
63,3.9187929732761657
63,1.1391007937778075
64,1.4676940607297924
63,1.1326823225004008
56,1.4432134522784232
63,1.340745569839952
56,10.88361589672665
63,1.1326823225004008
63,1.30627153946291
56,1.4235756440500473
72,1.3737226859911236
64,1.2408597516497246
56,1.3614770091276913
56,14.376933692379044
63,1.1326823225004008
63,1.1326823225004008
56,1.299566620342042
64,1.2579019000263574
64,1.2408597516497246
0,1.0074378251208456
63,1.3402838624737994
63,1.1326823225004008
64,1.372289547088351
56,29.587204165702214
56,1.4000109405637453
63,1.3101423820726483
56,1.3419239495992634
63,1.1238102949654347
63,1.2585935636143153
56,1.345495340309149
72,1.3520353926470707
64,1.2410234196557677
56,1.3353394430465326
56,1.4619511503275606
63,1.1238102949654347
63,1.1238102949654347
56,1.2760497254511505
64,1.2486395898285763
25,565.7244425699458
0,1.0073252916521227
63,1.3089809485236275
63,1.1238102949654347
64,1.3314039558616102
56,1.5159821569546414
64,7.303630048180526
63,1.2923140397058925
56,1.3168460183322457
63,1.1163439750108892
63,1.229596259124261
56,1.307855467621104
56,35.0617581405245
64,1.2401907513774293
56,1.3184561675083653
56,1.419409635082085
63,1.1163439750108892
63,1.1163439750108892
56,1.2620664857857218
64,1.2435793893308722
25,1.3329428395275897
0,1.0071926115379874
63,1.2833903999697742
63,1.1163439750108892
56,8.849207370057274
56,1.4176989706204013
64,1.4499919585335235
63,1.2785248794825204
63,9.821365872226622
63,1.1099716407892406
63,1.2097051164143766
63,8.969569150740448
56,1.3585774746652464
64,1.2384831856527032
63,13.65604435910655
63,12.534921114095948
63,1.1099716407892406
63,1.1099716407892406
56,1.2535785370289176
63,15.351849893209419
25,1.2865077403341514
0,1.007049799022473
63,1.2645720258567945
63,1.1099716407892406
72,55.16297873683876
64,15.01980493784598
64,1.405421861309477
63,1.2666857236005573
36,36.26424368729808
63,1.1029274466812988
63,1.1928522648004807
56,6.105540945425132
56,1.3487942230649916
64,1.2373851484923095
72,14.339257570227701
63,1.5142734270965763
63,1.1029274466812988
63,1.1029274466812988
56,1.2480586726144893
63,1.2977201975113437
25,1.267504921834219
0,1.006955385304375
63,1.250421769575553
63,1.1029274466812988
72,1.5168037480697074
56,4.772300819975767
64,1.3757243136581299
64,16.688369631920455
36,2.288156043648037
63,1.0928429335851264
63,1.175838585280933
63,8.448320278636968
63,11.99956541610196
64,1.2372374466806206
72,1.5831816203052385
64,11.45627207199674
63,1.0928429335851264
63,1.0928429335851264
63,11.33918447015401
63,1.283495911454607
25,1.2578728281096938
0,1.0069434640577584
63,1.2381992351679758
63,1.0928429335851264
72,1.4513602127586287
56,1.3918543025731036
64,1.355021231448605
64,1.254774575530863
56,10.72659276765796
63,1.08259058278873
63,1.1593017622789827
63,1.3783748344382836
63,1.4393057731318297
72,26.998765672862028
72,1.5115522127186005
64,1.3975242567534025
63,1.08259058278873
63,1.08259058278873
63,1.4611253922932586
32,351.2639493634375
25,1.2513210850821626
0,1.0069742202613883
63,1.225718730790305
63,1.08259058278873
72,1.4123506366931078
56,1.3668944824468456
56,7.679615266357708
63,13.946208135099491
32,23.385469505035697
63,1.074795124639625
63,1.145370721939786
56,6.658581330107032
63,1.409544211271338
72,1.572367411641256
72,1.4634661505484783
64,1.370366794651791
63,1.074795124639625
63,1.074795124639625
63,1.4288825922077402
64,11.6560524329156
30,121.97159443452028
0,1.0070040226771872
63,1.2133976185095612
63,1.074795124639625
64,8.885901193993117
64,10.472257424145495
56,1.4194986829611778
63,1.2634788730887965
56,3.237090678861845
63,1.0696381342523036
63,1.1340659792493377
20,375.38504639984257
63,1.3843048688778694
72,1.494013067293004
64,10.120304213803822
64,1.3472173250680357
63,1.0696381342523036
63,1.0696381342523036
24,309.9144144401851
56,15.745499896313287
30,1.898147893320506
0,1.006992101792592
63,1.2041782072723484
63,1.0696381342523036
72,11.107922327812373
63,11.978733140245216
56,1.404667969005605
63,1.2573531895918033
56,1.3390126224633125
63,1.066464541232168
63,1.123862024792023
28,17.126328220332432
72,13.087541629678308
72,1.4464400053691455
56,6.345491648156594
64,1.3268907244950292
63,1.066464541232168
63,1.066464541232168
56,13.178950670868366
64,7.196284586678807
30,1.891344768082402
0,1.0069334508635814
63,1.1986753885030652
63,1.066464541232168
72,1.3769112770343293
63,1.4076096995611236
56,1.3920385711091772
63,1.252842900549842
63,11.14408847697243
63,1.0645838937780996
63,1.1149321812174007
49,3.0142922620466037
72,1.4363819588095719
72,1.412618278718913
56,1.3481041333390589
64,1.3110129906275623
63,1.0645838937780996
63,1.0645838937780996
64,20.59923648253781
32,147.46077696371356
30,1.9197138562670428
0,1.0068852899865197
63,1.1935691812441214
63,1.0645838937780996
72,1.3656524576440778
63,1.3907938017654773
56,1.3811160317649929
64,16.516567465887064
63,1.3905350190045775
63,1.063066007625913
63,1.1087504634984193
49,1.5139353142653902
72,1.4236749240248445
72,1.3888648660680738
64,8.838683543799785
56,8.994641826153055
63,1.063066007625913
63,1.063066007625913
64,1.6067202246885535
64,12.191158357484355
30,1.9446534103200985
0,1.006882309869098
63,1.1874126154592044
63,1.063066007625913
72,1.3560937781189524
63,1.3727928411588115
64,7.1794447201098395
64,1.2553672797539537
63,1.3792904555957888
63,1.0614273566763837
63,1.1023459442779262
28,12.769083179992961
72,1.414070735263113
72,1.3734283580178346
64,1.4935731799556808
56,1.4555041753319569
63,1.0614273566763837
63,1.0614273566763837
64,1.5620473851653793
56,12.434349344869311
45,77.07331256200028
0,1.0069137811232651
63,1.1803855969864716
63,1.0614273566763837
63,10.20665307716161
63,1.3545088708670197
64,1.4653152285147242
64,1.251480575656875
56,9.097192512661394
63,1.0595779410120982
63,1.096043828748396
20,9.871745296768756
72,1.4045932466668571
72,1.3641581347494836
64,1.4749438622147508
0,780.3226954424855
63,1.0595779410120982
63,1.0595779410120982
64,1.5262777873574753
56,1.45070718249729
63,29.028954479297166
0,1.0069241523503736
63,1.1731023792416606
63,1.0595779410120982
64,13.754837509767142
63,1.339629666590509
56,5.3563038375415495
64,1.2478548232118203
63,10.253245403928869
63,1.0575983514009843
63,1.090457318987972
28,6.593638357677721
63,7.337330730390283
56,36.68509348812241
72,14.312261251202276
0,1.1080738268183443
63,1.0575983514009843
63,1.0575983514009843
64,1.4961177340506906
56,1.4405492683927845
63,1.3758414960184109
0,1.0068715808630067
63,1.168035504794114
63,1.0575983514009843
64,1.3350763363863383
56,9.81440911363017
63,12.863514367012199
64,1.244954465550533
63,1.3666638103768263
63,1.0553939359180393
63,1.0854123844846573
20,8.265392637345599
72,13.124910702720497
56,1.3536465321623825
72,1.4392165121234226
0,1.0950117118824163
63,1.0553939359180393
63,1.0553939359180393
64,1.4662301779399523
63,10.741133869602193
63,1.3526755707931502
0,1.0067542791139479
63,1.165533422687184
63,1.0553939359180393
72,11.817757818229818
63,7.285527977683938
63,1.515545376509092
56,14.601196361727911
63,1.3583816446294814
63,1.0527161351840357
63,1.0804580460529591
20,2.5161177897697526
72,1.3922087985018399
56,1.3493882272620694
63,8.719005391626071
0,1.0875792518728153
63,1.0527161351840357
63,1.0527161351840357
64,1.4385709608607513
72,16.697626927768308
63,1.3324850899136966
0,1.0066270826022712
63,1.1625939532324925
63,1.0527161351840357
63,9.198817696284738
63,1.3377692600538282
42,124.14162534536354
56,1.5092267906511605
64,30.95191271204046
63,1.0492866028822165
63,1.0748095548780523
49,11.098320968514527
45,173.93412303830428
56,1.3464802485573983
56,9.125475983924359
0,1.0822893380859344
63,1.0492866028822165
63,1.0492866028822165
64,1.4164425264916989
72,1.57843111550905
64,16.54546113572761
0,1.0065581800503471
63,1.1566331476914393
63,1.0492866028822165
64,13.983534967334203
63,1.3252763571331083
42,2.236517476579942
64,6.579743556543565
63,10.328522063890908
63,1.0455807459961117
63,1.0683645023473718
20,10.951035825218614
63,19.092699010174922
56,1.3456773614632356
56,1.3555388356035054
0,1.076835993995709
63,1.0455807459961117
63,1.0455807459961117
64,1.4001447127434932
72,1.5353181303048027
64,1.3228002794495666
0,1.0065616368307198
63,1.1469633589321753
63,1.0455807459961117
64,1.308374746057833
63,1.3117546941944067
42,2.0001206472491275
64,1.2913256874691355
63,1.3377200232009372
63,1.042405367487481
63,1.0620535623532452
28,7.095686616101972
48,1273.4513156513638
56,1.3462132216116698
64,8.551824299271923
0,1.0713033654115274
63,1.042405367487481
63,1.042405367487481
64,1.3867894393191829
72,1.4992747094644365
56,18.50996014295916
0,1.0065953732868564
63,1.137362125034791
63,1.042405367487481
56,12.209905785837154
63,1.3000699380167489
63,4.103139705126019
56,11.069566656717926
63,1.3264095956348867
63,1.0406720635465572
63,1.0576341141228205
28,2.407562686834523
40,279.5809070431482
56,1.3458715605463516
64,1.4645595429275813
0,1.0667449210930773
63,1.0406720635465572
63,1.0406720635465572
0,425.6798647151435
72,1.4690615940496599
56,1.4476875070608308
0,1.0066071751028585
63,1.130252956715102
63,1.0406720635465572
64,8.255208823852902
63,1.2921999663924015
63,1.5187385033822025
56,1.49678910912957
63,1.317509662649046
63,1.0399001833243884
63,1.0554342282239548
16,5.999332833924844
40,2.460999556482113
64,8.535524464622915
64,1.4455822526684576
0,1.0640972839720704
63,1.0399001833243884
63,1.0399001833243884
0,1.0743923173140306
45,170.13210474591787
63,8.327399160477382
0,1.0065686704194083
63,1.1259286416046985
63,1.0399001833243884
64,1.3211700991429507
56,10.532422240848437
63,1.508554827108924
56,1.4877291850224323
63,1.3116002064272576
63,1.0396342294268237
63,1.054596187566853
16,2.028116165955078
64,2.8666311954003945
72,11.595732031916896
45,988.3417301630589
0,1.0632159722919743
63,1.0396342294268237
63,1.0396342294268237
0,1.071253296549022
45,2.388697603120155
63,1.3228390323547465
0,1.0065209867820175
63,1.123301865103528
63,1.0396342294268237
72,13.135507396527286
64,10.649902705229136
20,1186.6057227977813
56,1.4798166754659843
63,1.3064105656247664
63,1.0395418406920507
63,1.054187299441658
35,152.15931439284847
64,1.2609027649298854
63,9.671220809924227
40,58.931680912462696
0,1.0630406149377296
63,1.0395418406920507
63,1.0395418406920507
0,1.0698915760532632
63,21.77595229823185
56,14.741387975075915
0,1.0065256358068118
49,4179.994239466969
63,1.0395418406920507
72,1.3669764877429171
64,1.620320299333057
20,2.7513075149344464
56,1.473675508303724
64,23.742548955109793
63,1.0399035226574653
63,1.0540848960281572
20,7.082574200304971
40,107.83477195260083
63,1.4248298379542739
64,2.168566712583185
0,1.0625697364548101
63,1.0399035226574653
63,1.0399035226574653
82,120.05100093804388
63,1.3431047259742797
56,1.4266565024766638
0,1.006608009456832
63,11.752691063616789
63,1.0399035226574653
72,1.362392408689027
63,9.118929527321306
56,4.143427453290514
56,1.4680652474272304
63,9.107144709996867
63,1.0410960902253787
63,1.0546605569743204
16,4.114368891471471
40,2.482797575840468
63,1.4194517259011752
64,1.3147504310112197
0,1.0614627585481837
63,1.0410960902253787
63,1.0410960902253787
64,5.8332746611737845
63,1.3378968058835186
63,8.259201288759582
0,1.0067189931363678
63,1.0759320230841505
63,1.0410960902253787
72,1.358874816192174
63,1.2997611762131964
56,1.3553832710417029
56,1.4610601634441789
63,1.297439949502492
63,1.0433684573844877
63,1.0564961433308293
16,1.8915969684669034
40,2.3235771638308877
63,1.4157034382670066
63,22.05985185655041
0,1.060254693456532
63,1.0433684573844877
63,1.0433684573844877
64,1.3414831052643972
63,1.33339407035153
72,19.1269611627883
0,1.0068050624517288
63,1.0773687361312865
63,1.0433684573844877
64,10.221890572334848
63,1.2940049063740209
35,123.65693544207822
56,1.452386601393517
63,1.2940705831310835
63,1.046401857569979
63,1.0598254220978858
35,152.43701864480724
40,2.176143889331248
63,1.4117383826919179
63,1.403602139069662
0,1.0600240211740382
63,1.046401857569979
63,1.046401857569979
64,1.329718114054699
63,1.3289895025473895
63,8.615289430266424
0,1.006809234579802
63,1.079884528338287
63,1.046401857569979
64,1.3304010520359713
63,1.2912104315221529
63,15.849890834955161
64,7.202173657604689
72,19.940698699824708
63,1.0496350529163645
63,1.0639473218310072
20,6.455300283030154
40,2.103850857769256
63,1.4073027426564366
63,1.399442071744816
0,1.0607922058848802
63,1.0496350529163645
63,1.0496350529163645
64,1.3193186570136524
63,1.3254908394680518
63,1.327260991054746
