gesture,ppl
0,5.522344955345365
36,19.039246369162353
63,1.6259410502197031
45,39.041052618868456
63,4.61466014579911
24,42.38607858191803
64,1.9130537240266499
72,3.1610814251409507
63,2.904348099131514
72,2.103676058430742
32,4.171996404222735
72,9.441193274703911
63,1.851516224527634
72,2.6438091018192225
63,1.8008518737984067
56,2.0377392594822505
36,16.06008733837859
8,9972.582649843944
64,5.613478676703294
32,45.95737990548384
72,19.230483754906324
63,1.791733926505257
56,5.916263436518946
72,2.300765742734403
36,12.930734912658599
36,11.457228097722908
63,5.696212081696023
64,3.2080093550264572
72,3.976551879995367
56,10.22900934881813
56,1.8179041365292008
64,2.613783374209949
72,2.7799151519112857
64,3.7256380217513954
72,2.7523165707574084
64,1.9900858219524382
72,11.842013805000652
32,7.697346609424286
63,3.121044926603817
64,4.118513495604069
63,1.4266046318536787
56,4.784361408689999
63,1.5499964764211613
63,2.183554650631698
32,13.477373333332363
56,38.97567139692618
56,3.8605432240615754
56,3.8564568594147985
63,2.3560009312316814
64,2.1889817408469274
49,42.21620070978701
56,1.9412036197035807
63,1.693023158245614
56,4.092374353178649
63,1.677148599042625
56,1.9447577324563712
63,2.0390739204647934
8,47.890469189302515
64,3.5960059817727594
32,37.58524191838685
0,5.400230619252972
64,7.418817940242918
72,2.731399915043413
56,8.212742429919036
56,3.3666785771342203
63,1.6647341309853299
64,2.0233401863830127
63,2.6573854471210283
72,3.1896688931700674
56,2.6025103789574864
56,1.3174910512426845
64,1.9099280666149847
64,5.322265615519196
64,2.6690067003240054
72,2.4928951788336042
64,1.9545180941261564
56,6.032145125859306
32,5.862499367966441
63,2.697610318633576
64,3.746287152618269
63,1.8147552379246479
63,2.988083311000061
40,441.2989925513407
63,1.9062252389131424
64,2.6289806517177556
56,5.121887315131291
63,4.213533316413866
72,3.056552101870998
63,2.093199286263476
64,2.1117909125792793
63,2.853509874023862
56,1.8226174169973381
56,5.676348168239847
63,3.764170166222234
63,1.5690610631073718
56,1.8294763432336922
64,3.9419414098400427
56,2.1443269511678515
64,3.076965258880461
20,611.749975212758
0,3.3261888812330076
56,3.8975790953659954
0,75.86686053967397
56,6.348288072133445
32,30.253970667295267
64,7.524175545126917
56,3.693334691408037
63,2.223399116580766
64,3.124058558537217
72,5.900148763885644
56,2.7657485858090567
64,1.892945237918199
64,3.4674374444809977
72,2.955717841366955
72,2.435630563493053
64,1.931586077779073
36,120.56794343240504
72,19.403748341979092
72,4.39799379546628
56,3.6574172218722754
72,20.40736455918787
32,16.7116898438747
30,118.26797608459758
63,1.8097467437734915
56,2.4853064699233443
56,2.916350494669185
64,2.036177898762752
56,6.558807679491266
63,2.5496100973244338
63,3.176402292522036
36,24.152851938563096
63,6.430348851265849
63,3.0164328416567354
63,2.2794147016729864
63,1.5474869236875914
56,1.736802471393415
63,1.8135987515146577
48,30.644703475414605
63,2.2825901441293084
64,2.193336443890002
63,1.4311104920604918
36,7.020769340114023
25,15.51052360623123
56,5.234594031090159
32,7.515017864801013
32,17.868671987744868
63,3.813305684196546
63,2.2614287995104574
36,10.053568121806041
64,2.6149304227322387
56,6.486266401694015
56,4.004009840061908
56,7.7075000681323855
56,6.72389622449084
72,2.3794653683747433
64,1.8310828490808242
36,5.433842375228656
72,1.958225087841281
64,2.9791594222830526
56,2.9985141261718624
72,4.020496744251166
63,1.9876524318431987
72,21.087260699050876
49,427.72654483552213
64,4.239078671100951
56,1.969535747769349
56,3.72830864788591
64,3.3423051965346477
63,1.5920434214125512
56,2.679055254184375
36,16.456467251106822
64,1.864535140986807
63,2.1285014370217197
64,2.6321748719972073
63,1.5511078744258864
63,6.550565689159066
9,35.11534083643778
64,4.168163668825125
30,573.2479578790397
64,2.055879589893666
63,1.4411401728647384
72,4.861954745085801
63,1.689780431796067
56,1.609874706551695
63,3.6738593706675498
63,2.1846104222821165
63,2.470235094035307
63,2.7707801375400027
64,3.2172509269860807
64,2.0321994191872332
63,2.133060005216373
56,1.801691891054708
56,7.031611904166857
56,3.235983746082048
72,2.31181699983461
72,5.1348870842254986
36,1.3167784400565001
56,2.7927593191161324
63,11.89839733392661
56,2.672968313558175
72,3.2103942755276536
64,4.37281047409779
56,5.144153845286446
63,1.6333364346722568
64,2.943314474960343
56,3.1850018455089155
56,3.24694123322275
64,3.0125079900924385
63,2.3519684681743196
56,2.418804098629095
36,3.603746782768963
35,222.6106136430649
63,1.9626691918985228
64,2.4820218050629377
45,33.0132154488549
45,30.44977385931608
63,1.7570319463095123
32,7.428538464759728
56,8.418118544715858
64,2.00063513252173
63,1.3993027368516222
36,110.94387350379532
63,1.5035436043367185
56,3.4553667537308392
56,3.3041613231423304
63,1.9951765420856071
64,2.284017786106009
56,3.511082741502185
72,3.4848462792400654
63,3.350622874416259
63,1.991094808167841
40,64.36695448595582
36,6.696063225292799
63,3.532171447376269
72,1.7368481249724388
72,2.238698239060871
56,6.659976120837256
9,7104.553338742952
63,1.9998793676464708
40,25.133100067906103
72,3.096591012912416
63,1.9457792258261546
56,4.175546439854498
63,1.5481526981219897
64,2.1264853090415796
64,6.1990549231279495
56,1.9309980755830305
32,20.301175040844004
63,2.0868549190841166
64,2.427402478706908
56,4.050569925389462
56,12.270430863129272
63,1.6611781064946076
72,3.23730369785705
63,1.5854287225383485
63,3.091028240396751
36,20.583173169345997
36,1.4000305090583016
24,52.85632890807537
64,1.370739347955223
63,1.3875741787061124
36,3.9352784688229705
63,1.4704121278165407
72,4.048874456471759
24,112.57669467864231
32,50.72692974461317
64,2.122060316276852
56,1.8801636150154586
36,7.5098415778567
63,3.6056499839638523
20,26.797851957760553
64,1.8792751377867372
64,4.065789397142594
56,10.234712819667056
72,2.327937086593026
64,2.559117306558096
64,20.72587744348512
63,2.108490472826412
36,11.08382482017827
63,3.251916123498293
72,2.7901700474344366
63,1.8787739440981737
56,3.9259516703541375
48,36.6220947891496
56,7.201038722778347
56,1.8796590473521764
56,1.8711609716762994
64,2.3812857071401905
72,9.989672594975254
56,4.760626450057918
49,15.86233588483737
56,1.991066681562299
56,3.771772037867812
64,2.433034913878929
63,1.5738015187797105
56,2.3885901105473946
63,2.73593092606523
64,4.707538357395344
63,1.7401156237521198
32,95.30353633976976
63,1.3923707060140036
64,5.284225273587468
63,1.4393501268881441
72,1.7008534169354543
64,2.123364394114133
0,119.14890937686074
64,2.082865192985841
63,2.8861802088555724
63,1.9992459088334376
63,2.872577288373829
20,18.384099783619202
72,22.554892730090106
36,33.21662706341892
63,3.6433728531145118
72,2.234756520447062
64,2.0471894600126053
36,3.5638655015520646
72,4.920729856685556
56,7.788550285912058
56,2.5510671325655223
72,2.4623490067008404
63,2.594942622131155
0,21.976704070833453
42,225.8065564993497
63,3.551031554841984
32,88.02812489013309
56,1.8104042187598994
24,65.31876280456001
25,564.2887247658772
56,4.298294585924883
49,11.898045576052048
64,2.794537693134675
63,1.7513527782563867
56,5.226474447580384
63,1.5014952538201947
36,131.7143731556781
63,1.763827190365084
56,8.591507715936068
32,25.32649550533278
32,9.368708557713123
63,1.334227204294573
56,5.738835292291531
63,2.008513881737982
63,1.4768105670553795
64,2.7068667707953007
56,1.7939747248272775
64,2.0463609762929766
36,10.879519389867385
64,2.355494740519488
64,2.2043442424854414
56,1.5820181503882558
63,4.834387900537177
64,4.214565653560665
63,2.189209167934566
0,98.4083475455161
63,2.2896231951780877
36,3.129283834685966
63,2.7631830392004044
56,2.6159176830935778
63,12.088023349018854
72,2.3554752252189393
64,3.8585022605923105
0,11.975540610817793
42,35.11822934686759
36,137.9983601637983
64,3.8867154720643358
63,3.9789223218110945
63,1.8390023924526848
63,2.4570076303388455
63,3.1904340241076454
63,2.342418658978767
64,2.4653513490920935
56,3.7070342465622046
64,2.9600376228677074
63,2.696168256182876
64,2.5829272515185933
63,1.691119413653878
64,4.263246853245657
63,2.3388195350498058
72,5.3931860716960935
63,1.3100073313906573
25,122.30863456995588
63,1.8599780734222682
72,36.948206123963224
63,2.300702112359595
56,2.1251337135627364
64,2.327882972435381
36,7.740238453843437
64,3.3166849925781476
64,2.401424338182963
56,3.1767154570169445
56,2.1710791064828237
64,3.449398780255685
56,2.883666573252235
64,5.323160918816509
56,2.53472477969274
36,2.754293108584953
72,4.856324970158489
64,3.4557440855552906
64,2.482114269302717
81,300.60631556716976
64,2.301947887173336
0,9.179448309897783
64,5.1881198345307045
56,6.430725241924344
64,3.348196844565236
42,322.3628198606007
64,18.701012401529237
63,2.456826186644717
56,2.46653264016159
63,2.2045736598885015
64,1.8985389400129253
56,3.445723785539931
63,2.2112264852391728
63,2.825144619431976
64,2.065007700534971
63,1.6827798109514913
63,2.4161133292330725
32,41.42724281950697
56,3.0584951725164857
72,1.9473893110961644
63,2.91651111619683
42,139.82811969360566
72,5.1482230145785675
32,9.694470410164861
56,2.0085177126778415
56,4.369200539716472
63,2.689111987261866
32,106.14735820636497
64,2.1393420851043325
56,3.018116177478187
56,2.0232822989840296
63,1.9507588171021573
72,3.1701821392857235
64,4.943980407650633
72,5.4235578469300085
64,6.64784559446594
56,5.6161232248984785
45,104.98086297565075
64,2.1186919235433175
63,1.329338802736126
64,4.199118632303185
63,1.2679448077024227
64,4.635247051544099
63,10.571462055671926
64,3.0796462877899473
64,2.0595109567330896
36,6.399867118410599
64,4.134939488527416
56,2.332050804431073
32,6.962102719161952
63,3.2379374350579244
56,5.389612632658209
64,3.099477944065463
63,2.638284024329361
56,8.396952906068964
56,4.111053662991281
63,2.507849185321757
64,3.834208507702841
56,2.8348650461202443
42,32.694876379167724
36,116.53488052790858
56,3.1643087386060276
72,4.915582231939354
56,5.958844491447459
56,1.9350778296648201
56,1.7746938847538976
63,1.7627589493521592
56,5.410794701678852
63,2.716603796380178
56,1.7186242433055934
72,5.21812174369768
63,1.8584682844800458
63,3.1136597782781794
72,2.354483387030106
64,2.0940184000110165
64,4.895898145202909
56,5.13726145857578
72,5.641369514523496
64,2.091568003892708
63,1.199549677980716
64,14.266388183329127
63,1.2798640819822722
63,2.1018395375171948
64,2.315068905047259
63,2.708333926857957
64,1.9987223692749794
56,6.437676712035022
64,2.6425282599349065
56,3.84411371698933
49,16.32712126201231
64,2.5578491375103334
36,5.641668786586442
64,2.753371291670186
63,1.5237544582240763
32,34.402864115976996
72,6.063242137705965
64,3.065144692151117
63,2.3494964269995084
40,15.833238381550208
56,6.373392125130046
36,120.48524186379406
56,2.8172295286046873
72,3.207065287835638
63,3.1642551745298633
64,4.121007862231883
56,1.6987364262323754
64,2.9829327232854075
32,38.54336392532438
64,2.1349549824017218
56,1.3778421867972295
56,2.13761903530579
63,1.7867191050132434
63,2.9960940894244934
72,2.3501133881543517
56,1.9217571800398863
63,2.059626596526192
72,4.980332445703129
64,3.0297586318301315
64,1.4193323942731164
63,1.3872037058919957
63,1.960035540435371
63,1.2811903878349085
64,4.0498201045800615
36,9.257694519656408
56,1.8778805270343875
64,1.9421411702343738
72,5.451603243536302
64,3.706877370795464
63,3.3551482216982387
64,12.40163976432488
35,185.48381446158365
36,4.814700635894741
72,3.246975295170483
63,1.5441431996976867
63,3.4263314311370556
64,4.786841320573654
63,2.3330283256981263
40,21.858241532397987
56,2.8601978573689206
56,5.7644751589990175
72,4.50731835262869
64,8.966522288846846
56,2.8936618291335243
63,2.1027412414358158
63,2.607726602926223
63,4.658044274313952
63,2.236210358732846
56,4.285991649537386
56,3.9583539360812985
56,1.8900522759010852
56,1.8333547184109165
63,1.8081450543409356
63,2.294648694928928
45,80.3091314599537
72,3.9003418207183937
56,3.6522368765349174
56,5.337870236058292
32,45.26836664285135
64,2.003086088250101
63,1.4099385926291808
64,3.5226765245581255
0,14.912502214343144
64,3.140863843247191
36,7.259762615956323
56,2.7523753015888595
56,2.879982448085886
56,6.208276177894767
63,2.608935216091108
63,2.475284014062016
64,9.451291958027202
64,1.9720561535478816
72,3.7033734810186183
56,5.3913617793636
72,1.8183623214420892
63,2.8898037076974963
63,1.9117820629099656
63,2.4305615475330753
64,4.356969919095593
40,13.911395314552477
56,5.377494102942892
63,2.896553620669148
63,1.9415321332893998
56,2.773649971651237
63,2.0141477376930847
64,2.764628482150621
63,2.651338575447152
63,2.2869734845895278
72,3.4749010732261083
56,3.6201655826454995
56,1.8818402043074376
56,2.0111818640423267
63,1.963544662881748
64,2.64500495670892
56,24.779571613740206
56,4.925292760350097
36,3.9719241333581654
72,3.108128218970893
56,4.170061700187079
64,1.4415613525207565
63,1.3953205317820716
56,6.0779493044367765
72,4.145112608310308
64,3.210494546804563
56,4.446094059995884
56,3.0136412234336887
64,3.1699376376059685
56,4.446094059995884
45,24.151003534441784
64,3.210494546804563
64,3.210494546804563
64,3.210494546804563
36,10.665466266161845
56,3.0136412234336887
64,3.210494546804563
32,11.330423199582524
56,23.614950715046355
63,2.2996025722789217
64,3.210494546804563
40,15.621395655063965
72,4.145112608310308
32,11.330423199582524
56,19.534428231819504
56,1.5404872709742334
36,48.94997249831398
64,2.004671063213387
56,3.4067996600640114
64,4.116451958446504
63,19.349120402591346
56,1.5404872709742334
56,1.5404872709742334
72,8.355587917635953
72,11.697215527252407
64,2.004671063213387
56,1.5404872709742334
63,22.572424830830983
63,2.741157874455412
56,8.395861892631167
56,1.5404872709742334
32,32.701767943699934
63,1.526181677149942
56,1.2553990997949798
63,1.954722442925616
63,3.1893236556033204
63,1.8141792274351785
56,1.8572181848517868
63,2.220583024220396
72,7.534082613711795
56,8.538748557123721
63,3.1893236556033204
63,3.1893236556033204
56,6.53896494562384
63,1.8545465101998901
63,4.786511504355598
63,3.1893236556033204
72,4.5400797552037515
36,2.871434458064163
36,50.171923617967636
64,1.997907188367933
64,3.003121269996222
72,2.4853515036173706
63,3.1886796668991395
56,4.224929136051518
56,2.505886541000987
56,4.869477263516828
32,14.24211965090175
64,2.5117739964155192
63,2.5687303959408307
63,1.7028596684376816
36,22.905470984406858
56,2.505886541000987
35,198.3844687308026
72,2.940936885150487
56,4.524317636925237
56,2.505886541000987
63,1.9934101466860277
63,1.6474473298875314
32,16.976139604306972
40,65.62831066160517
56,4.341859043948302
63,1.4327080440559679
64,5.224126721048046
63,1.6553902541970684
63,2.010082064821912
36,19.404780015150802
56,1.5980254533369074
56,2.6800696001146895
56,4.881607108293887
56,4.304116276366223
63,1.8401061985035183
32,25.003733032985025
56,1.479361039931883
63,1.5661958362894355
63,2.1932695095950625
63,2.010082064821912
45,101.19455243286257
36,2.2510616811924216
63,10.210642290471103
64,1.4990873254199393
64,2.0322110475588535
72,2.3436639727973376
63,3.256414133019623
56,3.188797126215921
56,2.2542836176376815
56,9.82113171540839
64,1.93990630889415
63,2.1790189550797163
64,2.7312390693072977
64,4.233272280101066
64,3.892455300264389
56,1.449485891500224
32,8.875151752036007
64,4.875532601587726
64,2.36439776119365
40,740.6606178663534
56,42.64510608346003
72,13.26449445443004
56,5.968787016357533
32,24.367404659035557
72,5.48283012179536
63,1.4183664355949053
72,4.570957493414618
63,1.5517807100437488
72,33.013538159952844
36,13.675763014397825
56,1.6909656020283268
0,93.3389265323261
63,3.650834349727029
63,2.8846519572842286
56,2.9130739399279637
32,8.71164133214043
56,1.4246003850925466
56,4.885868716328223
56,2.498258880264609
72,21.0778260149601
40,361.8454662065208
63,1.847906815402445
63,2.21354631577552
56,2.59076524093695
64,2.4744920069962943
72,2.230002149050743
36,27.402673277347702
64,4.666214634350654
81,183.93044092899657
63,2.003510456752828
64,1.874922188652416
56,8.640655128495844
64,2.8159234141364355
64,3.1766234357095464
64,2.8809792804406107
56,1.4021178543421804
64,2.7412706129352573
32,18.84525535796069
64,2.3768384780158454
63,2.088332653099605
64,1.6335627994251192
32,65.5114690528148
36,4.623719442184361
32,8.964669020365386
72,4.193659920520819
63,1.3944592646924199
63,1.8707611797542716
49,5335.653620307146
72,1.7139107859417382
64,8.726423528366649
72,8.506375773187361
63,1.7074692521633508
63,2.817658428841041
63,2.4840039569139405
56,2.4647216172993147
63,2.975198301632697
56,1.6510410262543227
56,2.378942225394922
72,8.384253888496866
36,8.622833130470418
56,3.5647314426295824
56,3.428989432320455
32,16.608357057169044
56,2.171185222323167
64,2.4421177622167014
72,2.1397251736337677
36,5.5798352199988335
56,1.4302179693269876
64,4.208576599893549
32,33.8508568302171
63,3.1760645487380215
64,3.6356873572222415
72,3.8745553736001384
56,4.579140497892905
63,2.2898015712616613
0,109.51114503577435
64,2.303527541826223
32,8.957610017622683
63,2.654401266646553
72,10.711780204003704
64,3.0339696097650704
32,6.922260177200452
56,2.265674133752491
64,2.077770175378949
72,3.5888623204730288
63,1.3664998829431505
63,1.6884666636438868
49,52.6722335948756
48,129.32511214327155
56,2.146542818948509
72,4.241439254507026
72,10.419218254642088
64,2.8974798528666503
64,3.0010624023442167
56,3.458551474979739
63,4.471549637030675
56,1.5873091367387602
64,7.215309662353375
72,4.205864774347801
63,1.9255001632722188
72,5.561156039288175
56,2.4260594551413304
32,5.383248013980968
32,22.30666645932629
63,3.3505485821206324
56,9.677847639009608
72,3.779236081835006
56,1.320156805908921
56,41.21782787688851
32,5.653057614254057
63,2.894948093638727
64,3.5106847195152073
63,2.8306216428987874
63,2.4942164773609106
63,2.076969178105483
56,2.2116787351165708
64,2.0437770334625265
56,3.203505646433531
63,2.4680542921856996
64,4.580910024098712
64,2.980110648345446
32,4.936702355350326
36,5.448812066314309
56,2.0692229484626
56,6.922951727429431
63,1.6435768432241324
36,18.564856731743912
63,1.6252273410445528
63,2.131762043700622
56,1.9609733031538654
72,3.4503537196927514
72,6.696677892866593
56,5.694076218000233
56,4.147387740140654
64,3.160406594167828
63,1.9698276095802851
56,1.5502391960444566
64,2.4719144664389177
72,3.3469613469996213
63,2.8018118156715084
72,4.4783789562462895
56,2.102005664565182
63,1.8656611668201195
32,6.848427735619613
64,2.042303559763585
56,7.7162447039857165
72,10.74195594542541
56,2.3790176620662957
56,3.524177274637511
36,16.895017192812105
63,2.6837172921461288
56,9.500438971506098
63,2.1329574054748615
63,1.9020800136919
48,141.9630600246259
56,2.148355013531438
64,1.9304616855219277
56,2.7758052904281754
63,2.3332022953991864
36,6.237061673301646
45,20.99950614286938
32,4.397481077836827
56,5.683188040893118
64,4.595147842022317
63,4.049055459310246
63,1.6201896820200472
63,2.003575779753115
63,1.4779156471502013
45,502.7867914383856
56,8.020467238179325
72,3.101475662464258
63,2.114624314625624
64,2.7333927128839894
64,2.8461391924272883
64,4.763428508153692
49,56.42903211677484
56,1.5251151374680063
64,2.2892532489959216
72,3.0005251031636377
63,1.6620905723521378
72,2.1232003756041844
36,5.570205916432476
72,16.7388854015775
56,2.29134175158353
56,6.56357726103826
56,6.7361422354120855
36,4.277093345428595
56,2.1780331318394532
48,143.2438736442613
63,2.821836313141104
64,2.892771991442968
56,3.9464965862657313
63,2.4885549873870936
63,2.3105843386411133
56,2.360189000171331
56,1.2808033144678195
35,128.31869613607168
56,2.5067934846829383
63,2.156641700946395
72,3.3999568848852535
64,2.9277476660059647
63,1.925263868909307
56,7.803165061315801
64,1.998334152089179
64,2.083991772195021
63,1.5606846858519932
63,1.5889823620026644
63,1.445806165646331
72,2.0205073366322934
36,3.8963786824525157
56,2.9290015953244675
63,1.9426121415920496
64,2.4783746588645106
72,4.683677515548999
64,2.389517695727769
36,43.39695678411692
64,7.57101784815852
64,2.149867583028222
64,2.990561046986841
63,1.8628176749361653
72,3.8115518577729275
56,5.404832871440412
64,4.66254312030008
63,4.3082645596185465
40,18.92087207872929
72,2.5319011319928006
72,3.2899678583116487
56,1.9900704016255775
81,104.28416429945449
63,2.093469169057389
64,2.142111072581778
72,3.926677152736981
63,2.3414352493862705
63,2.2045297717801846
56,2.1373300843681418
63,1.9693901852351747
56,1.48195924355444
56,2.2811247799442675
72,4.27102562050524
72,3.149670547245844
63,2.9300800128522466
63,2.683484557505103
72,5.125674289028125
72,4.991347091400235
64,1.3905387072738595
63,1.508649827278091
64,4.803177909700238
63,1.3868070871475948
54,2243.767979235816
64,6.163604113173446
63,4.08741301120078
56,8.757324218229588
56,5.267917696388052
56,4.560657416973004
63,2.4170132811295177
64,8.339654157532806
64,1.8922969245599204
64,2.0138730761637875
64,2.910064703619309
63,1.8196990645826012
72,3.0180539348850535
56,5.044947373278624
63,2.372056528190639
64,2.410316914843867
72,4.506227199547808
28,21759.36773975299
56,4.395644068455212
56,2.0182428060563717
72,45.022625210540376
56,2.7199200425360788
56,5.469180927526665
64,2.879642237406314
63,2.0063753234700843
64,2.964576106532474
42,71.24405477417714
35,1184.6806767313446
56,1.4983935293025599
56,2.1867508685954133
72,3.525119717833087
64,4.560053436566274
63,2.7465166027679015
24,100.91752396769456
64,4.834312981604581
56,2.5005388054463986
56,10.705678151781775
56,2.470043251041797
63,2.3269200895711273
63,1.3482422676832582
48,23.649962974523145
32,6.392608205369751
64,2.185011384679748
56,2.3512527759078874
49,1996.6965380301067
56,3.143286526639878
72,31.161354997534456
56,1.8329962174122376
64,1.8796267811430931
32,9.97616783216989
64,2.8814127336850652
56,4.398736241036636
72,2.7863525873471393
64,15.843162027708441
63,3.1278438598056324
64,1.9532880257144907
64,2.03899309911256
0,150.96202751152842
72,2.9897868234504674
56,1.908331892097086
30,92.53310135147862
64,10.788815528582964
56,2.6361298956485184
64,2.732295484499882
0,85.05850789174693
45,539.5267300324225
63,2.568646953292924
20,39.23212086163576
56,1.4952383202389046
63,12.39344627429682
72,3.327328257071734
63,1.810745025878339
63,2.497978204767096
56,2.883076741691746
56,5.383658738878263
56,2.387738029369497
63,3.7501007570499874
63,2.234773570351278
56,13.31493080614397
63,1.3418371687885366
48,61.39062389658393
36,117.18567152274699
49,262.73903314491594
56,2.230013314231513
72,32.13885814485839
72,2.0515518731196956
56,3.1001102000534533
16,8.23108847130639
64,1.8762887682061415
72,4.107356724297205
63,2.30515884245143
40,302.3014890700664
64,3.518760701900158
64,4.66409744771571
63,2.465657751356963
64,1.9615354746304445
64,2.4494934194345
0,33.68512100743987
64,3.705153500521731
56,1.8007468991828635
30,61.675379945692946
72,10.54329599969513
56,1.426953306731858
63,2.117057809231072
63,2.0347160889026084
64,3.20846791479188
64,2.6185498588786222
20,3.9556599890175823
56,1.4797281213526225
63,2.789318019999274
64,2.9673070639435033
64,1.5228664696617613
40,18.327950391910754
56,2.7086293585553998
56,5.014976745280882
63,4.195717609224513
63,3.4205840480166696
25,25.65452532925187
72,4.1220396424551
63,1.3215001727097373
36,69.29976168389817
40,201.16132320962717
49,141.3977314368748
56,3.302937349961017
64,3.0754793326695666
56,2.971007976778317
63,3.300982218219445
16,4.997820883487368
35,111.49653892053159
56,4.551810124481639
56,3.9103111285838006
63,2.489712225976762
64,1.515768787828194
64,3.934519033996745
72,17.158382991718202
72,4.717792770356078
56,6.318106455844982
4,193.2339653682678
64,4.026729821795909
56,1.842414850386992
54,1652.894196282873
25,52.74113434862698
56,1.386421572500838
42,173.750428938999
56,3.319964705861357
63,2.0667806253356287
56,3.2258160929287674
20,3.5523436533164703
64,8.072021448539243
63,3.2198027712195927
64,2.4031172320645893
36,5.915165427487628
40,14.923222094112957
30,821.7375097694617
56,8.478545466477193
63,3.265570911879212
63,3.3263756439170264
0,3.1788827042927457
72,3.7640889480451762
63,1.2946841642556406
36,9.516843245014673
64,2.287710927195292
72,23.305397322417594
63,1.7363836739279754
63,1.884392710325071
64,2.9621011846688834
42,154.0615326255754
16,5.182268061996075
56,1.460249530921295
56,4.375526141323489
56,3.57069123087289
63,1.6265581679829901
64,1.515748008192792
72,2.66235347311362
63,2.3291038994525146
56,4.702081779614421
64,2.4193639831348923
10,140.82881173284056
63,2.122869719399489
56,1.792687545083033
81,446.2963275095067
25,60.99036287819235
56,7.246109447390628
56,3.0351868982219585
64,3.012391637803763
40,32.52388042248189
63,1.7039887041643609
28,6.343747533676036
64,1.8704244617729657
32,10.191627824474178
24,229.5907486646828
36,4.771825241108543
32,26.021771269645907
48,31.655131392070853
64,5.001168537918326
40,192.0074219172374
32,30.14049100718648
0,2.7891221769419605
24,43.60611993345635
63,1.2896799850808278
72,2.4039616189538235
56,31.727304124708773
64,2.371501654671015
63,1.8999521768966692
56,3.1558335258273225
64,1.4532778427508823
56,2.7781924490147314
16,6.258045447497111
56,1.4289187039127302
64,7.370713303938907
63,2.082958678859033
32,19.086281692512227
56,3.080201794145871
64,5.213434226104595
63,2.9201949736722814
64,1.4582459942838053
56,2.5333066735518686
63,2.0881810488737678
63,1.7020752669438675
56,1.7270108525081227
81,81.87555572512262
42,68.91010767335715
56,1.9884148353457693
56,2.7424960034113948
63,1.9247971035067797
40,22.064001975446274
63,1.9541821417413126
20,2.983129728473698
64,1.8316928308057419
56,2.20552850817055
24,71.09066753858224
63,7.935109620824761
32,10.51069331964939
72,6.235348848381153
64,4.202776917629764
63,3.6446282653965123
64,2.0336394205185253
56,3.3384784398353293
56,7.830157957585217
63,1.2926311640392096
48,84.2467232878853
63,1.8804268776167377
64,2.231741134699799
63,1.846595027644919
56,3.975756517198226
64,1.434028148987437
56,2.685978187316425
28,7.255252524920106
56,1.4168488875600855
63,3.2065021917371475
64,4.792776186741678
36,4.33189550029165
40,19.664155010680577
36,21.511850997553267
56,2.8746771998516962
56,4.763514821364778
72,5.055191259991021
63,1.347826260203461
72,15.029555584970309
56,1.7918353852587614
72,2.399943336988784
64,5.161176416719256
56,1.9581161917522958
56,2.7774934025954177
63,1.8491240851781225
56,3.1682530916243117
64,2.8912137105732105
20,5.362289484408969
64,1.7930248033068692
56,4.1508792290193
56,3.2644585208878625
64,20.481893738166026
32,27.055064422639603
63,2.1717886282744643
64,2.934277673502727
9,2226.303653536514
64,2.339345706839823
56,3.1807423882721864
64,3.9452923948411924
63,1.2808040397153773
56,8.404231288792861
72,7.287994942685671
64,2.2100582607362047
63,1.7882486267654196
